angle_T,area_T,depth_t,num_levels,wet,x_T,y_T,lon,lat,ocean_zone,starting_particle_depth
0,112285638.54660642,25.418200177417372,5,1,152.8499999999956,-24.750000000000068,152.85000610351562,-24.75,3,22.667020797729492
0,112285638.54660642,25.091205283766385,5,1,152.9499999999956,-24.750000000000068,152.9499969482422,-24.75,3,22.667020797729492
0,112285638.54660642,25.091205283766385,5,1,153.04999999999558,-24.750000000000068,153.0500030517578,-24.75,3,22.667020797729492
0,112285638.54660642,15.007694787128038,3,1,153.1499999999956,-24.750000000000068,153.14999389648437,-24.75,3,12.5
0,112285638.54660642,25.091205283766385,5,1,153.3499999999956,-24.750000000000068,153.35000610351562,-24.75,3,22.667020797729492
0,112285638.54660642,61,10,1,153.44999999999555,-24.750000000000068,153.4499969482422,-24.75,3,56.7180061340332
0,112375813.38123505,15.007694787128038,3,1,152.34999999999565,-24.650000000000066,152.35000610351562,-24.649999618530273,3,12.5
0,112375813.38123505,20.007694787128038,4,1,152.54999999999563,-24.650000000000066,152.5500030517578,-24.649999618530273,3,17.515390396118164
0,112375813.38123505,25.091205283766385,5,1,152.6499999999956,-24.650000000000066,152.64999389648437,-24.649999618530273,3,22.667020797729492
0,112375813.38123505,25.418200177417372,5,1,152.74999999999562,-24.650000000000066,152.75,-24.649999618530273,3,22.667020797729492
0,112375813.38123505,25.418200177417372,5,1,152.8499999999956,-24.650000000000066,152.85000610351562,-24.649999618530273,3,22.667020797729492
0,112375813.38123505,25.418200177417372,5,1,152.9499999999956,-24.650000000000066,152.9499969482422,-24.649999618530273,3,22.667020797729492
0,112375813.38123505,25.418200177417372,5,1,153.04999999999558,-24.650000000000066,153.0500030517578,-24.649999618530273,3,22.667020797729492
0,112375813.38123505,20.007694787128038,4,1,153.1499999999956,-24.650000000000066,153.14999389648437,-24.649999618530273,3,17.515390396118164
0,112375813.38123505,25.418200177417372,5,1,153.3499999999956,-24.650000000000066,153.35000610351562,-24.649999618530273,3,22.667020797729492
0,112375813.38123505,156,20,1,153.44999999999555,-24.650000000000066,153.4499969482422,-24.649999618530273,3,155
0,112465645.89965723,15.007694787128038,3,1,152.24999999999562,-24.550000000000065,152.25,-24.549999237060547,3,12.5
0,112465645.89965723,15.007694787128038,3,1,152.34999999999565,-24.550000000000065,152.35000610351562,-24.549999237060547,3,12.5
0,112465645.89965723,15.007694787128038,3,1,152.4499999999956,-24.550000000000065,152.4499969482422,-24.549999237060547,3,12.5
0,112465645.89965723,20.091205283766385,4,1,152.54999999999563,-24.550000000000065,152.5500030517578,-24.549999237060547,3,17.515390396118164
0,112465645.89965723,25.418200177417372,5,1,152.6499999999956,-24.550000000000065,152.64999389648437,-24.549999237060547,3,22.667020797729492
0,112465645.89965723,31.19369356097924,6,1,152.74999999999562,-24.550000000000065,152.75,-24.549999237060547,3,28.16938018798828
0,112465645.89965723,31,6,1,152.8499999999956,-24.550000000000065,152.85000610351562,-24.549999237060547,3,28.16938018798828
0,112465645.89965723,31,6,1,152.9499999999956,-24.550000000000065,152.9499969482422,-24.549999237060547,3,28.16938018798828
0,112465645.89965723,25.091205283766385,5,1,153.04999999999558,-24.550000000000065,153.0500030517578,-24.549999237060547,3,22.667020797729492
0,112465645.89965723,20.007694787128038,4,1,153.1499999999956,-24.550000000000065,153.14999389648437,-24.549999237060547,3,17.515390396118164
0,112465645.89965723,15.007694787128038,3,1,153.24999999999557,-24.550000000000065,153.25,-24.549999237060547,3,12.5
0,112465645.89965723,61.19369356097924,10,1,153.3499999999956,-24.550000000000065,153.35000610351562,-24.549999237060547,3,56.7180061340332
0,112555135.8282106,20.007694787128038,4,1,152.14999999999566,-24.450000000000063,152.14999389648437,-24.450000762939453,3,17.515390396118164
0,112555135.8282106,20.091205283766385,4,1,152.24999999999562,-24.450000000000063,152.25,-24.450000762939453,3,17.515390396118164
0,112555135.8282106,20.091205283766385,4,1,152.34999999999565,-24.450000000000063,152.35000610351562,-24.450000762939453,3,17.515390396118164
0,112555135.8282106,25.091205283766385,5,1,152.4499999999956,-24.450000000000063,152.4499969482422,-24.450000762939453,3,22.667020797729492
0,112555135.8282106,25.091205283766385,5,1,152.54999999999563,-24.450000000000063,152.5500030517578,-24.450000762939453,3,22.667020797729492
0,112555135.8282106,25.418200177417372,5,1,152.6499999999956,-24.450000000000063,152.64999389648437,-24.450000762939453,3,22.667020797729492
0,112555135.8282106,31,6,1,152.74999999999562,-24.450000000000063,152.75,-24.450000762939453,3,28.16938018798828
0,112555135.8282106,36.19369356097924,7,1,152.8499999999956,-24.450000000000063,152.85000610351562,-24.450000762939453,3,34.2180061340332
0,112555135.8282106,36.19369356097924,7,1,152.9499999999956,-24.450000000000063,152.9499969482422,-24.450000762939453,3,34.2180061340332
0,112555135.8282106,31.19369356097924,6,1,153.04999999999558,-24.450000000000063,153.0500030517578,-24.450000762939453,3,28.16938018798828
0,112555135.8282106,25.091205283766385,5,1,153.1499999999956,-24.450000000000063,153.14999389648437,-24.450000762939453,3,22.667020797729492
0,112555135.8282106,36.19369356097924,7,1,153.24999999999557,-24.450000000000063,153.25,-24.450000762939453,3,34.2180061340332
0,112644282.89430529,20.007694787128038,4,1,152.04999999999563,-24.350000000000062,152.0500030517578,-24.350000381469727,3,17.515390396118164
0,112644282.89430529,25.091205283766385,5,1,152.14999999999566,-24.350000000000062,152.14999389648437,-24.350000381469727,3,22.667020797729492
0,112644282.89430529,25.091205283766385,5,1,152.24999999999562,-24.350000000000062,152.25,-24.350000381469727,3,22.667020797729492
0,112644282.89430529,25.418200177417372,5,1,152.34999999999565,-24.350000000000062,152.35000610351562,-24.350000381469727,3,22.667020797729492
0,112644282.89430529,25.418200177417372,5,1,152.4499999999956,-24.350000000000062,152.4499969482422,-24.350000381469727,3,22.667020797729492
0,112644282.89430529,25.418200177417372,5,1,152.54999999999563,-24.350000000000062,152.5500030517578,-24.350000381469727,3,22.667020797729492
0,112644282.89430529,25.418200177417372,5,1,152.6499999999956,-24.350000000000062,152.64999389648437,-24.350000381469727,3,22.667020797729492
0,112644282.89430529,30.418200177417372,6,1,152.74999999999562,-24.350000000000062,152.75,-24.350000381469727,3,28.16938018798828
0,112644282.89430529,37.586492157413076,7,1,152.8499999999956,-24.350000000000062,152.85000610351562,-24.350000381469727,3,34.2180061340332
0,112644282.89430529,44.70497655442571,8,1,152.9499999999956,-24.350000000000062,152.9499969482422,-24.350000381469727,3,40.95497512817383
0,112644282.89430529,43,8,1,153.04999999999558,-24.350000000000062,153.0500030517578,-24.350000381469727,3,40.95497512817383
0,112644282.89430529,52.586492157413076,9,1,153.1499999999956,-24.350000000000062,153.14999389648437,-24.350000381469727,3,48.45497512817383
0,112733086.82638022,15.007694787128038,3,1,151.94999999999567,-24.25000000000006,151.9499969482422,-24.25,3,12.5
0,112733086.82638022,25.091205283766385,5,1,152.04999999999563,-24.25000000000006,152.0500030517578,-24.25,3,22.667020797729492
0,112733086.82638022,25.418200177417372,5,1,152.14999999999566,-24.25000000000006,152.14999389648437,-24.25,3,22.667020797729492
0,112733086.82638022,25.418200177417372,5,1,152.24999999999562,-24.25000000000006,152.25,-24.25,3,22.667020797729492
0,112733086.82638022,30.418200177417372,6,1,152.34999999999565,-24.25000000000006,152.35000610351562,-24.25,3,28.16938018798828
0,112733086.82638022,31,6,1,152.4499999999956,-24.25000000000006,152.4499969482422,-24.25,3,28.16938018798828
0,112733086.82638022,25.418200177417372,5,1,152.54999999999563,-24.25000000000006,152.5500030517578,-24.25,3,22.667020797729492
0,112733086.82638022,20.091205283766385,4,1,152.6499999999956,-24.25000000000006,152.64999389648437,-24.25,3,17.515390396118164
0,112733086.82638022,30.418200177417372,6,1,152.74999999999562,-24.25000000000006,152.75,-24.25,3,28.16938018798828
0,112733086.82638022,37.586492157413076,7,1,152.8499999999956,-24.25000000000006,152.85000610351562,-24.25,3,34.2180061340332
0,112733086.82638022,49.70497655442571,9,1,152.9499999999956,-24.25000000000006,152.9499969482422,-24.25,3,48.45497512817383
0,112733086.82638022,130,17,1,153.04999999999558,-24.25000000000006,153.0500030517578,-24.25,3,125
0,112821547.35391718,20.091205283766385,4,1,151.94999999999567,-24.15000000000006,151.9499969482422,-24.149999618530273,3,17.515390396118164
0,112821547.35391718,30.418200177417372,6,1,152.04999999999563,-24.15000000000006,152.0500030517578,-24.149999618530273,3,28.16938018798828
0,112821547.35391718,30.418200177417372,6,1,152.14999999999566,-24.15000000000006,152.14999389648437,-24.149999618530273,3,28.16938018798828
0,112821547.35391718,31.19369356097924,6,1,152.24999999999562,-24.15000000000006,152.25,-24.149999618530273,3,28.16938018798828
0,112821547.35391718,31.19369356097924,6,1,152.34999999999565,-24.15000000000006,152.35000610351562,-24.149999618530273,3,28.16938018798828
0,112821547.35391718,36.19369356097924,7,1,152.4499999999956,-24.15000000000006,152.4499969482422,-24.149999618530273,3,34.2180061340332
0,112821547.35391718,37.586492157413076,7,1,152.54999999999563,-24.15000000000006,152.5500030517578,-24.149999618530273,3,34.2180061340332
0,112821547.35391718,31,6,1,152.6499999999956,-24.15000000000006,152.64999389648437,-24.149999618530273,3,28.16938018798828
0,112821547.35391718,31.19369356097924,6,1,152.74999999999562,-24.15000000000006,152.75,-24.149999618530273,3,28.16938018798828
0,112821547.35391718,52,9,1,152.8499999999956,-24.15000000000006,152.85000610351562,-24.149999618530273,3,48.45497512817383
0,112821547.35391718,160,20,1,152.9499999999956,-24.15000000000006,152.9499969482422,-24.149999618530273,3,155
0,112909664.20746386,15.007694787128038,3,1,151.84999999999565,-24.050000000000058,151.85000610351562,-24.049999237060547,3,12.5
0,112909664.20746386,30.418200177417372,6,1,151.94999999999567,-24.050000000000058,151.9499969482422,-24.049999237060547,3,28.16938018798828
0,112909664.20746386,31.19369356097924,6,1,152.04999999999563,-24.050000000000058,152.0500030517578,-24.049999237060547,3,28.16938018798828
0,112909664.20746386,31.19369356097924,6,1,152.14999999999566,-24.050000000000058,152.14999389648437,-24.049999237060547,3,28.16938018798828
0,112909664.20746386,36.19369356097924,7,1,152.24999999999562,-24.050000000000058,152.25,-24.049999237060547,3,34.2180061340332
0,112909664.20746386,37.586492157413076,7,1,152.34999999999565,-24.050000000000058,152.35000610351562,-24.049999237060547,3,34.2180061340332
0,112909664.20746386,37.586492157413076,7,1,152.4499999999956,-24.050000000000058,152.4499969482422,-24.049999237060547,3,34.2180061340332
0,112909664.20746386,44,8,1,152.54999999999563,-24.050000000000058,152.5500030517578,-24.049999237060547,3,40.95497512817383
0,112909664.20746386,60,10,1,152.6499999999956,-24.050000000000058,152.64999389648437,-24.049999237060547,3,56.7180061340332
0,112909664.20746386,120,16,1,152.74999999999562,-24.050000000000058,152.75,-24.049999237060547,3,115
0,112909664.20746386,189,23,1,152.8499999999956,-24.050000000000058,152.85000610351562,-24.049999237060547,3,185
0,112997437.11857793,15.007694787128038,3,1,151.44999999999567,-23.950000000000056,151.4499969482422,-23.950000762939453,2,12.5
0,112997437.11857793,15.007694787128038,3,1,151.5499999999957,-23.950000000000056,151.5500030517578,-23.950000762939453,2,12.5
0,112997437.11857793,25.091205283766385,5,1,151.74999999999568,-23.950000000000056,151.75,-23.950000762939453,2,22.667020797729492
0,112997437.11857793,30.418200177417372,6,1,151.84999999999565,-23.950000000000056,151.85000610351562,-23.950000762939453,2,28.16938018798828
0,112997437.11857793,31,6,1,151.94999999999567,-23.950000000000056,151.9499969482422,-23.950000762939453,2,28.16938018798828
0,112997437.11857793,31.19369356097924,6,1,152.04999999999563,-23.950000000000056,152.0500030517578,-23.950000762939453,2,28.16938018798828
0,112997437.11857793,36.19369356097924,7,1,152.14999999999566,-23.950000000000056,152.14999389648437,-23.950000762939453,2,34.2180061340332
0,112997437.11857793,37.586492157413076,7,1,152.24999999999562,-23.950000000000056,152.25,-23.950000762939453,2,34.2180061340332
0,112997437.11857793,37.586492157413076,7,1,152.34999999999565,-23.950000000000056,152.35000610351562,-23.950000762939453,2,34.2180061340332
0,112997437.11857793,44,8,1,152.4499999999956,-23.950000000000056,152.4499969482422,-23.950000762939453,2,40.95497512817383
0,112997437.11857793,52.586492157413076,9,1,152.54999999999563,-23.950000000000056,152.5500030517578,-23.950000762939453,2,48.45497512817383
0,112997437.11857793,118,16,1,152.6499999999956,-23.950000000000056,152.64999389648437,-23.950000762939453,2,115
0,113084865.81991473,15.007694787128038,3,1,151.44999999999567,-23.850000000000055,151.4499969482422,-23.850000381469727,2,12.5
0,113084865.81991473,20.091205283766385,4,1,151.5499999999957,-23.850000000000055,151.5500030517578,-23.850000381469727,2,17.515390396118164
0,113084865.81991473,25.418200177417372,5,1,151.64999999999566,-23.850000000000055,151.64999389648437,-23.850000381469727,2,22.667020797729492
0,113084865.81991473,31.19369356097924,6,1,151.74999999999568,-23.850000000000055,151.75,-23.850000381469727,2,28.16938018798828
0,113084865.81991473,31.19369356097924,6,1,151.84999999999565,-23.850000000000055,151.85000610351562,-23.850000381469727,2,28.16938018798828
0,113084865.81991473,31.19369356097924,6,1,151.94999999999567,-23.850000000000055,151.9499969482422,-23.850000381469727,2,28.16938018798828
0,113084865.81991473,36.19369356097924,7,1,152.04999999999563,-23.850000000000055,152.0500030517578,-23.850000381469727,2,34.2180061340332
0,113084865.81991473,37.586492157413076,7,1,152.14999999999566,-23.850000000000055,152.14999389648437,-23.850000381469727,2,34.2180061340332
0,113084865.81991473,37.586492157413076,7,1,152.24999999999562,-23.850000000000055,152.25,-23.850000381469727,2,34.2180061340332
0,113084865.81991473,37.586492157413076,7,1,152.34999999999565,-23.850000000000055,152.35000610351562,-23.850000381469727,2,34.2180061340332
0,113084865.81991473,58,10,1,152.4499999999956,-23.850000000000055,152.4499969482422,-23.850000381469727,2,56.7180061340332
0,113084865.81991473,140,18,1,152.54999999999563,-23.850000000000055,152.5500030517578,-23.850000381469727,2,135
0,113171950.045131,15.007694787128038,3,1,151.3499999999957,-23.750000000000053,151.35000610351562,-23.75,2,12.5
0,113171950.045131,20.007694787128038,4,1,151.44999999999567,-23.750000000000053,151.4499969482422,-23.75,2,17.515390396118164
0,113171950.045131,25.091205283766385,5,1,151.5499999999957,-23.750000000000053,151.5500030517578,-23.75,2,22.667020797729492
0,113171950.045131,25.418200177417372,5,1,151.64999999999566,-23.750000000000053,151.64999389648437,-23.75,2,22.667020797729492
0,113171950.045131,31.19369356097924,6,1,151.74999999999568,-23.750000000000053,151.75,-23.75,2,28.16938018798828
0,113171950.045131,37,7,1,151.84999999999565,-23.750000000000053,151.85000610351562,-23.75,2,34.2180061340332
0,113171950.045131,37.586492157413076,7,1,151.94999999999567,-23.750000000000053,151.9499969482422,-23.75,2,34.2180061340332
0,113171950.045131,37.586492157413076,7,1,152.04999999999563,-23.750000000000053,152.0500030517578,-23.75,2,34.2180061340332
0,113171950.045131,37.586492157413076,7,1,152.14999999999566,-23.750000000000053,152.14999389648437,-23.75,2,34.2180061340332
0,113171950.045131,44.70497655442571,8,1,152.24999999999562,-23.750000000000053,152.25,-23.75,2,40.95497512817383
0,113171950.045131,59,10,1,152.34999999999565,-23.750000000000053,152.35000610351562,-23.75,2,56.7180061340332
0,113171950.045131,150,19,1,152.4499999999956,-23.750000000000053,152.4499969482422,-23.75,2,145
0,113258689.52896316,20.091205283766385,4,1,151.44999999999567,-23.650000000000052,151.4499969482422,-23.649999618530273,2,17.515390396118164
0,113258689.52896316,25.418200177417372,5,1,151.5499999999957,-23.650000000000052,151.5500030517578,-23.649999618530273,2,22.667020797729492
0,113258689.52896316,25.418200177417372,5,1,151.64999999999566,-23.650000000000052,151.64999389648437,-23.649999618530273,2,22.667020797729492
0,113258689.52896316,31.19369356097924,6,1,151.74999999999568,-23.650000000000052,151.75,-23.649999618530273,2,28.16938018798828
0,113258689.52896316,37,7,1,151.84999999999565,-23.650000000000052,151.85000610351562,-23.649999618530273,2,34.2180061340332
0,113258689.52896316,37.586492157413076,7,1,151.94999999999567,-23.650000000000052,151.9499969482422,-23.649999618530273,2,34.2180061340332
0,113258689.52896316,37.586492157413076,7,1,152.04999999999563,-23.650000000000052,152.0500030517578,-23.649999618530273,2,34.2180061340332
0,113258689.52896316,31,6,1,152.14999999999566,-23.650000000000052,152.14999389648437,-23.649999618530273,2,28.16938018798828
0,113258689.52896316,52,9,1,152.24999999999562,-23.650000000000052,152.25,-23.649999618530273,2,48.45497512817383
0,113258689.52896316,130,17,1,152.34999999999565,-23.650000000000052,152.35000610351562,-23.649999618530273,2,125
0,113345084.00719282,25.091205283766385,5,1,151.3499999999957,-23.55000000000005,151.35000610351562,-23.549999237060547,2,22.667020797729492
0,113345084.00719282,25.418200177417372,5,1,151.44999999999567,-23.55000000000005,151.4499969482422,-23.549999237060547,2,22.667020797729492
0,113345084.00719282,25.418200177417372,5,1,151.5499999999957,-23.55000000000005,151.5500030517578,-23.549999237060547,2,22.667020797729492
0,113345084.00719282,20.091205283766385,4,1,151.64999999999566,-23.55000000000005,151.64999389648437,-23.549999237060547,2,17.515390396118164
0,113345084.00719282,20.091205283766385,4,1,151.74999999999568,-23.55000000000005,151.75,-23.549999237060547,2,17.515390396118164
0,113345084.00719282,36.19369356097924,7,1,151.84999999999565,-23.55000000000005,151.85000610351562,-23.549999237060547,2,34.2180061340332
0,113345084.00719282,37.586492157413076,7,1,151.94999999999567,-23.55000000000005,151.9499969482422,-23.549999237060547,2,34.2180061340332
0,113345084.00719282,37.586492157413076,7,1,152.04999999999563,-23.55000000000005,152.0500030517578,-23.549999237060547,2,34.2180061340332
0,113345084.00719282,52.586492157413076,9,1,152.14999999999566,-23.55000000000005,152.14999389648437,-23.549999237060547,2,48.45497512817383
0,113345084.00719282,80.09120528376639,12,1,152.24999999999562,-23.55000000000005,152.25,-23.549999237060547,2,75.167022705078125
0,113431133.21662392,25.418200177417372,5,1,151.3499999999957,-23.45000000000005,151.35000610351562,-23.450000762939453,2,22.667020797729492
0,113431133.21662392,30.418200177417372,6,1,151.44999999999567,-23.45000000000005,151.4499969482422,-23.450000762939453,2,28.16938018798828
0,113431133.21662392,31,6,1,151.5499999999957,-23.45000000000005,151.5500030517578,-23.450000762939453,2,28.16938018798828
0,113431133.21662392,31,6,1,151.64999999999566,-23.45000000000005,151.64999389648437,-23.450000762939453,2,28.16938018798828
0,113431133.21662392,31,6,1,151.74999999999568,-23.45000000000005,151.75,-23.450000762939453,2,28.16938018798828
0,113431133.21662392,25.091205283766385,5,1,151.84999999999565,-23.45000000000005,151.85000610351562,-23.450000762939453,2,22.667020797729492
0,113431133.21662392,20.091205283766385,4,1,151.94999999999567,-23.45000000000005,151.9499969482422,-23.450000762939453,2,17.515390396118164
0,113431133.21662392,25.418200177417372,5,1,152.04999999999563,-23.45000000000005,152.0500030517578,-23.450000762939453,2,22.667020797729492
0,113431133.21662392,61.19369356097924,10,1,152.14999999999566,-23.45000000000005,152.14999389648437,-23.450000762939453,2,56.7180061340332
0,113516836.89516196,20.007694787128038,4,1,151.24999999999568,-23.350000000000048,151.25,-23.350000381469727,2,17.515390396118164
0,113516836.89516196,30.418200177417372,6,1,151.3499999999957,-23.350000000000048,151.35000610351562,-23.350000381469727,2,28.16938018798828
0,113516836.89516196,31.19369356097924,6,1,151.44999999999567,-23.350000000000048,151.4499969482422,-23.350000381469727,2,28.16938018798828
0,113516836.89516196,31.19369356097924,6,1,151.5499999999957,-23.350000000000048,151.5500030517578,-23.350000381469727,2,28.16938018798828
0,113516836.89516196,31.19369356097924,6,1,151.64999999999566,-23.350000000000048,151.64999389648437,-23.350000381469727,2,28.16938018798828
0,113516836.89516196,30.418200177417372,6,1,151.74999999999568,-23.350000000000048,151.75,-23.350000381469727,2,28.16938018798828
0,113516836.89516196,31,6,1,151.84999999999565,-23.350000000000048,151.85000610351562,-23.350000381469727,2,28.16938018798828
0,113516836.89516196,36.19369356097924,7,1,151.94999999999567,-23.350000000000048,151.9499969482422,-23.350000381469727,2,34.2180061340332
0,113516836.89516196,51,9,1,152.04999999999563,-23.350000000000048,152.0500030517578,-23.350000381469727,2,48.45497512817383
0,113516836.89516196,130,17,1,152.14999999999566,-23.350000000000048,152.14999389648437,-23.350000381469727,2,125
0,113602194.78173083,15.007694787128038,3,1,151.1499999999957,-23.250000000000046,151.14999389648437,-23.25,2,12.5
0,113602194.78173083,25.418200177417372,5,1,151.24999999999568,-23.250000000000046,151.25,-23.25,2,22.667020797729492
0,113602194.78173083,30.418200177417372,6,1,151.3499999999957,-23.250000000000046,151.35000610351562,-23.25,2,28.16938018798828
0,113602194.78173083,31.19369356097924,6,1,151.44999999999567,-23.250000000000046,151.4499969482422,-23.25,2,28.16938018798828
0,113602194.78173083,36.19369356097924,7,1,151.5499999999957,-23.250000000000046,151.5500030517578,-23.25,2,34.2180061340332
0,113602194.78173083,37,7,1,151.64999999999566,-23.250000000000046,151.64999389648437,-23.25,2,34.2180061340332
0,113602194.78173083,31,6,1,151.74999999999568,-23.250000000000046,151.75,-23.25,2,28.16938018798828
0,113602194.78173083,31.19369356097924,6,1,151.84999999999565,-23.250000000000046,151.85000610351562,-23.25,2,28.16938018798828
0,113602194.78173083,37.586492157413076,7,1,151.94999999999567,-23.250000000000046,151.9499969482422,-23.25,2,34.2180061340332
0,113602194.78173083,61.19369356097924,10,1,152.04999999999563,-23.250000000000046,152.0500030517578,-23.25,2,56.7180061340332
0,113602194.78173083,135,18,1,152.14999999999566,-23.250000000000046,152.14999389648437,-23.25,2,125
0,113687206.61630191,15.007694787128038,3,1,151.1499999999957,-23.150000000000045,151.14999389648437,-23.149999618530273,2,12.5
0,113687206.61630191,25.418200177417372,5,1,151.24999999999568,-23.150000000000045,151.25,-23.149999618530273,2,22.667020797729492
0,113687206.61630191,31,6,1,151.3499999999957,-23.150000000000045,151.35000610351562,-23.149999618530273,2,28.16938018798828
0,113687206.61630191,31.19369356097924,6,1,151.44999999999567,-23.150000000000045,151.4499969482422,-23.149999618530273,2,28.16938018798828
0,113687206.61630191,37,7,1,151.5499999999957,-23.150000000000045,151.5500030517578,-23.149999618530273,2,34.2180061340332
0,113687206.61630191,37,7,1,151.64999999999566,-23.150000000000045,151.64999389648437,-23.149999618530273,2,34.2180061340332
0,113687206.61630191,31.19369356097924,6,1,151.74999999999568,-23.150000000000045,151.75,-23.149999618530273,2,28.16938018798828
0,113687206.61630191,43,8,1,151.84999999999565,-23.150000000000045,151.85000610351562,-23.149999618530273,2,40.95497512817383
0,113687206.61630191,52.586492157413076,9,1,151.94999999999567,-23.150000000000045,151.9499969482422,-23.149999618530273,2,48.45497512817383
0,113687206.61630191,98,14,1,152.04999999999563,-23.150000000000045,152.0500030517578,-23.149999618530273,2,95
0,113687206.61630191,135,18,1,152.14999999999566,-23.150000000000045,152.14999389648437,-23.149999618530273,2,125
0,113687206.61630191,150,19,1,152.24999999999562,-23.150000000000045,152.25,-23.149999618530273,2,145
0,113771872.13993594,25.091205283766385,5,1,151.1499999999957,-23.050000000000043,151.14999389648437,-23.049999237060547,2,22.667020797729492
0,113771872.13993594,31.19369356097924,6,1,151.24999999999568,-23.050000000000043,151.25,-23.049999237060547,2,28.16938018798828
0,113771872.13993594,37.586492157413076,7,1,151.3499999999957,-23.050000000000043,151.35000610351562,-23.049999237060547,2,34.2180061340332
0,113771872.13993594,37.586492157413076,7,1,151.44999999999567,-23.050000000000043,151.4499969482422,-23.049999237060547,2,34.2180061340332
0,113771872.13993594,37.586492157413076,7,1,151.5499999999957,-23.050000000000043,151.5500030517578,-23.049999237060547,2,34.2180061340332
0,113771872.13993594,36.19369356097924,7,1,151.64999999999566,-23.050000000000043,151.64999389648437,-23.049999237060547,2,34.2180061340332
0,113771872.13993594,31.19369356097924,6,1,151.74999999999568,-23.050000000000043,151.75,-23.049999237060547,2,28.16938018798828
0,113771872.13993594,43,8,1,151.84999999999565,-23.050000000000043,151.85000610351562,-23.049999237060547,2,40.95497512817383
0,113771872.13993594,70.41820017741736,11,1,151.94999999999567,-23.050000000000043,151.9499969482422,-23.049999237060547,2,65.66938018798828
0,113771872.13993594,110,15,1,152.04999999999563,-23.050000000000043,152.0500030517578,-23.049999237060547,2,105
0,113771872.13993594,130,17,1,152.14999999999566,-23.050000000000043,152.14999389648437,-23.049999237060547,2,125
0,113771872.13993594,130,17,1,152.24999999999562,-23.050000000000043,152.25,-23.049999237060547,2,125
0,113771872.13993594,146,19,1,152.34999999999565,-23.050000000000043,152.35000610351562,-23.049999237060547,2,145
0,113771872.13993594,196,24,1,152.4499999999956,-23.050000000000043,152.4499969482422,-23.049999237060547,2,195
